Time, Lat, Lon, Alt, SSID1, MAC1, Frequncy1, Signal1, SSID2, MAC2, Frequncy2, Signal2, SSID3, MAC3, Frequncy3, Signal3, SSID4, MAC4, Frequncy4, Signal4, SSID5, MAC5, Frequncy5, Signal5, SSID6, MAC6, Frequncy6, Signal6, SSID7, MAC7, Frequncy7, Signal7, SSID8, MAC8, Frequncy8, Signal8, SSID9, MAC9, Frequncy9, Signal9, SSID10, MAC10, Frequncy10, Signal10
2017-10-27 16:20:51   ,34.80076466   ,32.16847482   ,32.0   ,Partner,42501_13111_496641,0,-113,Chen_5,14:ae:db:30:c9:d5,48,-91,pollock24,04:a1:51:d0:22:a5,3,-85,joy,9c:d6:43:23:0c:9c,6,-84,japan,70:62:b8:30:f8:4e,1,-83,hadad,70:62:b8:30:db:f8,1,-79,BezeqFree,14:af:db:30:c9:d2,2,-78,Chen,14:ae:db:30:c9:d2,2,-77
2017-10-27 16:20:52   ,34.80067508   ,32.16848744   ,32.0   ,marcus 1,74:da:38:30:26:6f,2,-92,HOTBOX-E00E,00:78:9e:fb:24:26,1,-90,BezeqFree,06:ae:db:ba:2d:35,1,-89,Benhamou,c4:12:f5:f5:45:f6,3,-89,bz18073460,14:ae:db:c4:9f:9a,10,-87,Galei1,d8:fe:e3:02:d1:01,11,-87,Gay splays,00:78:9e:fa:8b:23,6,-86,home,c8:be:19:09:2b:d1,11,-85,HP-Print-33-Deskjet 4640 series,a0:48:1c:65:96:33,1,-85,davidr,c8:be:19:10:99:d1,6,-85
2017-10-27 16:20:53   ,34.80059962   ,32.16849248   ,31.0   ,dserota,00:1b:9e:7a:43:13,6,-89,hagit_2.4,6c:b0:ce:33:a4:d5,1,-82
2017-10-27 16:20:58   ,34.80033573   ,32.16853564   ,29.0   ,Partner,42501_13111_8652801,0,-113
2017-10-27 16:21:02   ,34.80025492   ,32.16859445   ,29.0   ,stefan,e0:ce:c3:8c:2b:5a,6,-95,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-91,null,d8:38:fc:66:d2:68,10,-89,DanAccadia,d8:38:fc:26:fd:18,4,-89,DIRECT-51-HP DeskJet 4670 series,30:e1:71:f0:7b:52,10,-88,DanAccadia,d8:38:fc:26:d2:68,10,-88,SavantS,e4:f4:c6:d8:e8:60,6,-86,DanAccadia,d8:38:fc:27:22:58,9,-86,Video Connection,6c:b0:ce:e8:2a:b0,1,-83,DanAccadia,0c:f4:d5:1b:38:e8,9,-80
2017-10-27 16:21:03   ,34.80024121   ,32.16863449   ,29.0   ,vue sur mer_2.4,a4:2b:8c:98:db:d2,1,-90
2017-10-27 16:21:07   ,34.80024686   ,32.16888669   ,30.0   ,DanAccadia,0c:f4:d5:1b:08:58,12,-88,DanAccadia,0c:f4:d5:1b:09:98,13,-88,stefan,e0:ce:c3:8c:2b:5a,6,-87,null,0c:f4:d5:5b:09:98,13,-85,Video Connection,6c:b0:ce:e8:2a:b0,1,-78
2017-10-27 16:21:10   ,34.80027706   ,32.16913213   ,32.0   ,Video Connection,6c:b0:ce:e8:2e:50,6,-87,Sgreg,28:94:0f:f9:a6:d4,2,-87,Video Connection,6c:b0:ce:e8:2a:50,1,-81
2017-10-27 16:21:12   ,34.80030556   ,32.16930276   ,32.0   ,shmuela,00:78:9e:fa:33:72,1,-89,Ellman-2.4Ghz,04:a1:51:c4:27:6e,6,-84,Video Connection,6c:b0:ce:e8:2e:50,6,-82
2017-10-27 16:21:15   ,34.80036043   ,32.169556   ,33.0   ,Partner,42501_13111_8652801,0,-113,Benhamou,c4:12:f5:f5:45:f6,3,-91,Chen,14:ae:db:30:c9:d2,2,-88,HP-Print-33-Deskjet 4640 series,a0:48:1c:65:96:33,1,-88,japan,70:62:b8:30:f8:4e,1,-87,BezeqFree,14:af:db:30:c9:d2,2,-86
2017-10-27 16:21:16   ,34.80037705   ,32.16963144   ,33.0   ,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-91,null,d8:38:fc:66:d2:68,10,-89,DanAccadia,d8:38:fc:26:fd:18,4,-89,DanAccadia,d8:38:fc:26:d2:68,10,-88,DIRECT-51-HP DeskJet 4670 series,30:e1:71:f0:7b:52,10,-86,DanAccadia,d8:38:fc:27:22:58,9,-86,SavantS,e4:f4:c6:d8:e8:60,6,-85,DanAccadia,0c:f4:d5:1b:38:e8,9,-80
2017-10-27 16:21:22   ,34.80047666   ,32.1699567   ,34.0   ,phily,2c:b0:5d:40:dc:ac,11,-94,DanAccadia,0c:f4:d5:1b:e1:58,4,-89,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,6,-89,DanAccadia,0c:f4:d5:1b:08:58,12,-88,DanAccadia,0c:f4:d5:1b:09:98,13,-88,stefan,e0:ce:c3:8c:2b:5a,6,-87,null,0c:f4:d5:5b:09:98,13,-85,Video Connection,6c:b0:ce:e8:2a:b0,1,-82
2017-10-27 16:21:26   ,34.80057526   ,32.17018774   ,34.0   ,Sgreg,28:94:0f:f9:a6:d4,2,-87,Video Connection,6c:b0:ce:e8:2a:50,1,-81
2017-10-27 16:21:28   ,34.80064081   ,32.17033813   ,34.0   ,shmuela,00:78:9e:fa:33:72,1,-89,Ellman-2.4Ghz,04:a1:51:c4:27:6e,6,-84,Video Connection,6c:b0:ce:e8:2e:50,6,-82
2017-10-27 16:21:29   ,34.80067727   ,32.17042171   ,34.0   ,Partner,42501_13111_8652809,0,-113
2017-10-27 16:21:30   ,34.80071453   ,32.17050421   ,34.0   ,daniel,e8:1d:a8:05:01:38,1,-90,gidron,f8:0b:cb:51:74:e8,1,-89,Rosaness,84:18:3a:1c:b7:18,1,-88,null,0c:f4:d5:5c:14:38,4,-87,TopAudio,04:a1:51:2f:f2:be,6,-85,Chana,10:be:f5:3d:80:3a,9,-81
2017-10-27 16:21:32   ,34.80078701   ,32.17066324   ,35.0   ,HP-Print-A9-Officejet Pro 6830,dc:4a:3e:39:b0:a9,10,-91,DanAccadia,d8:38:fc:26:d2:68,10,-91,HOTBOX-9A18,c0:ac:54:f8:0f:1f,13,-89,Benhamou,c4:12:f5:f5:45:f6,3,-87,nilly,00:78:9e:fa:9d:51,11,-87,ey,b4:ee:b4:ac:f4:a3,1,-86,Gollar's Mac,5c:96:9d:67:47:71,6,-85,TopAudio,e4:f4:c6:4d:c7:5c,6,-85,TopAudio,4c:60:de:d1:da:80,6,-82,ohait1,bc:67:1c:41:3a:03,5,-80
2017-10-27 16:21:36   ,34.80091165   ,32.17097269   ,34.0   ,phily,2c:b0:5d:40:dc:ac,11,-94,DanAccadia,0c:f4:d5:1b:e1:58,4,-89,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,6,-89
2017-10-27 16:21:37   ,34.80094101   ,32.1710436   ,34.0   ,Rosaness,84:18:3a:1d:3b:bc,52,-89,Rosaness,84:18:3a:1c:c9:a8,1,-89,TREEHOUSE,c4:12:f5:7f:5a:15,6,-89,HOTBOX-8C78,c0:ac:54:f8:57:42,9,-88,Vnet-t,ec:8c:a2:08:9f:38,9,-86,GP25665584,f6:dd:9e:7a:1a:4f,1,-85,Rosaness,84:18:3a:1d:3b:b8,11,-84,NIPPON_3575,08:97:58:32:d1:b8,5,-82,TP-LINK_MENASHE,14:cc:20:93:1f:50,11,-80
2017-10-27 16:21:42   ,34.80107739   ,32.1713479   ,34.0   ,MiriTal,a0:4f:d4:3e:7c:31,1,-93,HOTBOX-9A18,f4:6b:ef:e0:f3:6d,13,-92,daniel,e8:1d:a8:03:91:58,6,-90,HOTBOX-BOX-72A6,b4:ee:b4:ae:86:43,1,-88,daniel,e8:1d:a8:05:0f:c8,4,-88,daniel,e8:1d:a8:04:fa:68,11,-88,daniel,e8:1d:a8:04:fc:08,11,-86,HOTBOX-8C78,c0:ac:54:f8:57:42,9,-82,MatchBoxAir,30:b5:c2:3d:a9:0a,11,-82,daniel,e8:1d:a8:05:01:58,4,-82
2017-10-27 16:21:44   ,34.80111393   ,32.17143337   ,35.0   ,Partner,42501_13111_8652809,0,-113
2017-10-27 16:21:45   ,34.80113325   ,32.17149286   ,35.0   ,Partner,42501_13111_8627203,0,-113
2017-10-27 16:21:46   ,34.80115525   ,32.17155187   ,35.0   ,daniel,e8:1d:a8:05:01:38,1,-90,gidron,f8:0b:cb:51:74:e8,1,-89,Chana,10:be:f5:3d:80:3a,9,-88,null,0c:f4:d5:5c:14:38,4,-87,TopAudio,04:a1:51:2f:f2:be,6,-85,Rosaness,84:18:3a:1c:b7:18,1,-84
2017-10-27 16:21:48   ,34.80120141   ,32.17168017   ,35.0   ,HP-Print-A9-Officejet Pro 6830,dc:4a:3e:39:b0:a9,10,-91,DanAccadia,d8:38:fc:26:d2:68,10,-91,HOTBOX-9A18,c0:ac:54:f8:0f:1f,13,-89,Benhamou,c4:12:f5:f5:45:f6,3,-87,nilly,00:78:9e:fa:9d:51,11,-87,ey,b4:ee:b4:ac:f4:a3,1,-86,Gollar's Mac,5c:96:9d:67:47:71,6,-85,TopAudio,e4:f4:c6:4d:c7:5c,6,-85,TopAudio,4c:60:de:d1:da:80,6,-84,ohait1,bc:67:1c:41:3a:03,5,-80
2017-10-27 16:21:52   ,34.801302   ,32.17191463   ,37.0   ,HOTBOX-9A18,f4:6b:ef:e0:f3:6d,13,-87,HOTBOX-F2DC,00:78:9e:f9:ff:02,1,-87,Jacobs Flat,00:78:9e:fa:29:1e,11,-86,HOTBOX-E99C,6c:2e:85:fe:95:f7,1,-84,Vnet-t,ec:8c:a2:08:9f:38,9,-81,Claes,a0:4f:d4:3d:16:01,1,-81,ey,b4:ee:b4:ac:f4:a3,1,-78
2017-10-27 16:21:55   ,34.80136735   ,32.1720933   ,37.0   ,Rosaness,84:18:3a:1d:3b:bc,52,-89,Rosaness,84:18:3a:1c:c9:a8,1,-89,TREEHOUSE,c4:12:f5:7f:5a:15,6,-86,Rosaness,84:18:3a:1d:3b:b8,11,-84,NIPPON_3575,08:97:58:32:d1:b8,5,-82,TP-LINK_MENASHE,14:cc:20:93:1f:50,11,-80
2017-10-27 16:22:00   ,34.80149595   ,32.17237063   ,37.0   ,MiriTal,a0:4f:d4:3e:7c:31,1,-93,daniel,e8:1d:a8:03:91:58,6,-90,HOTBOX-BOX-72A6,b4:ee:b4:ae:86:43,1,-88,daniel,e8:1d:a8:05:0f:c8,4,-88,daniel,e8:1d:a8:04:fa:68,11,-88,daniel,e8:1d:a8:04:fc:08,11,-86,HOTBOX-8C78,c0:ac:54:f8:57:42,9,-82,MatchBoxAir,30:b5:c2:3d:a9:0a,11,-82,daniel,e8:1d:a8:05:01:58,4,-82,GP25665584,f6:dd:9e:7a:1a:4f,1,-75
2017-10-27 16:22:02   ,34.80157306   ,32.17245298   ,37.0   ,HOTBOX-9A18,b0:b2:8f:21:16:bc,13,-93,TopAudio-N,90:a7:c1:14:e3:b4,4,-92,Danziger,00:24:2c:a8:7a:2c,11,-85,orchid,24:79:2a:0e:0f:e8,1,-85,orchid,f0:3e:90:0f:6b:b8,11,-84,HOTBOX-B239,e0:ce:c3:8b:b2:3f,1,-80,orchid,f0:3e:90:0f:6b:58,1,-75
2017-10-27 16:22:04   ,34.80165912   ,32.1725136   ,38.0   ,Partner,42501_13111_8627203,0,-113
2017-10-27 16:22:07   ,34.80169882   ,32.17264426   ,38.0   ,rdpokecoke2,bc:f6:85:0d:22:cb,6,-89,toffy,00:1d:aa:80:94:4c,9,-89,DIRECT-53-HP DeskJet 3830 series,fc:3f:db:a0:28:77,6,-86,deborah,14:ae:db:57:4e:4d,1,-81,amir1,14:ae:db:39:a9:2d,6,-81
2017-10-27 16:22:08   ,34.80166758   ,32.17268258   ,38.0   ,TopAudio,4c:60:de:d1:da:80,6,-80
2017-10-27 16:22:13   ,34.80146516   ,32.17256372   ,38.0   ,HOTBOX-2E16,00:78:9e:fb:7c:f8,6,-93,orchid,f0:3e:90:0f:56:d8,6,-93,HOTBOX-F3BE,c0:ac:54:f6:e1:ec,11,-91,HOTBOX-04F2,c0:ac:54:f6:28:a3,1,-88,HOTBOX-1,40:65:a3:2b:58:68,11,-87,DIRECT-20-HP DeskJet 3830 series,fc:3f:db:a0:1b:94,1,-86,123uoses,00:12:2a:31:b9:dc,9,-80
2017-10-27 16:22:22   ,34.80122431   ,32.17192391   ,37.0   ,HP-Print-18-Officejet Pro 6830,dc:4a:3e:11:e5:18,2,-91,daniel,e8:1d:a8:04:fa:a8,11,-91,daniel,90:f6:52:55:86:37,11,-90,doram012,00:90:8f:2b:c0:5c,8,-89,HOTBOX-A8E3,08:6a:0a:22:a8:e9,1,-86,daniel,e8:1d:a8:05:15:78,6,-84,daniel,e8:1d:a8:03:91:08,6,-82
2017-10-27 16:22:34   ,34.80118949   ,32.17181691   ,37.0   ,daniel,e8:1d:a8:03:91:0c,36,-90,daniel,e8:1d:a8:04:fa:a8,11,-85
2017-10-27 16:22:37   ,34.80116387   ,32.17174052   ,37.0   ,kenedy,e8:94:f6:b7:4f:54,5,-91,HOTBOX2,7c:b7:33:2c:b9:21,11,-89,HOTBOX-4E11,7c:b7:33:2e:4e:17,1,-87,TREEHOUSE,c4:12:f5:7f:5a:15,6,-80
2017-10-27 16:22:39   ,34.80113737   ,32.17167923   ,37.0   ,TopAudio,4c:60:de:d1:da:80,6,-83
2017-10-27 16:22:44   ,34.80109297   ,32.17156482   ,37.0   ,daniel,e8:1d:a8:03:91:8c,36,-92,daniel,e8:1d:a8:03:91:88,6,-92,Logitech,d8:38:fc:5c:a6:3c,36,-89,daniel,d8:38:fc:1c:a6:3c,36,-88,deborah,14:ae:db:57:4e:4d,1,-84,daniel,e8:1d:a8:04:ff:88,1,-82,Logitech,d8:38:fc:5c:a6:38,1,-79,daniel,d8:38:fc:1c:a6:38,1,-78
2017-10-27 16:22:46   ,34.80105653   ,32.17147587   ,37.0   ,Partner,42501_13111_8627203,0,-113
2017-10-27 16:22:49   ,34.80099957   ,32.17133369   ,37.0   ,daniel,e8:1d:a8:05:01:58,4,-85,HOTBOX-8C78,c0:ac:54:f8:57:42,9,-84,GP25665584,f6:dd:9e:7a:1a:4f,1,-72
2017-10-27 16:22:52   ,34.80092985   ,32.17115856   ,36.0   ,daniel,e8:1d:a8:04:fa:08,3,-91,Rosaness,84:18:3a:1c:c9:ac,36,-90,Rosaness,84:18:3a:1c:b7:1c,60,-90,Logitech,d8:38:fc:5c:e6:58,7,-90,daniel,e8:1d:a8:04:fe:98,9,-90,HOTBOX-E8E0,6c:2e:85:fe:d2:d3,11,-89,hpsetup,8a:ff:b4:f8:5c:3a,6,-89,daniel,54:e6:fc:ce:18:97,1,-89,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,1,-86,daniel,e8:1d:a8:05:0c:98,6,-80
2017-10-27 16:22:54   ,34.80087528   ,32.17101676   ,37.0   ,Rosaness,84:18:3a:1c:c9:a8,1,-87,NIPPON_3575,08:97:58:32:d1:b8,5,-86,TP-LINK_MENASHE,14:cc:20:93:1f:50,11,-84
2017-10-27 16:22:57   ,34.80077998   ,32.17077174   ,37.0   ,Vnet-t,ec:8c:a2:08:9f:38,9,-93
2017-10-27 16:22:58   ,34.80073959   ,32.17068158   ,36.0   ,HOTBOX2,7c:b7:33:2c:b9:21,11,-92,kenedy,e8:94:f6:b7:4f:54,5,-91,TREEHOUSE,c4:12:f5:7f:5a:15,6,-89
2017-10-27 16:22:59   ,34.80070318   ,32.17058788   ,36.0   ,TopAudio,4c:60:de:d1:da:80,6,-82
2017-10-27 16:23:00   ,34.80065981   ,32.17048896   ,36.0   ,daniel,e8:1d:a8:03:91:8c,36,-92,daniel,e8:1d:a8:03:91:88,6,-92,Logitech,d8:38:fc:5c:a6:3c,36,-89,daniel,d8:38:fc:1c:a6:3c,36,-88,daniel,e8:1d:a8:04:ff:88,1,-82,Logitech,d8:38:fc:5c:a6:38,1,-79,daniel,d8:38:fc:1c:a6:38,1,-78
2017-10-27 16:23:01   ,34.80062161   ,32.17039984   ,35.0   ,Partner,42501_13111_8627203,0,-113
2017-10-27 16:23:02   ,34.80058704   ,32.1703233   ,35.0   ,daniel,e8:1d:a8:05:01:58,4,-85
2017-10-27 16:23:04   ,34.80053617   ,32.1701993   ,35.0   ,Benhamou,c4:12:f5:f5:45:f6,3,-88,marcus 1,74:da:38:30:26:6f,2,-87,HOTBOX-9A18,c0:ac:54:f8:0f:1f,13,-84
2017-10-27 16:23:05   ,34.80052059   ,32.1701581   ,35.0   ,daniel,e8:1d:a8:04:fa:08,3,-91,Rosaness,84:18:3a:1c:c9:ac,36,-90,Logitech,d8:38:fc:5c:e6:58,7,-90,daniel,e8:1d:a8:04:fe:98,9,-90,HOTBOX-E8E0,6c:2e:85:fe:d2:d3,11,-89,daniel,54:e6:fc:ce:18:97,1,-89,Rosaness,84:18:3a:1c:b7:1c,60,-88,hpsetup,8a:ff:b4:f8:5c:3a,6,-85,Rosaness,84:18:3a:1c:b7:18,1,-83,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,1,-82
2017-10-27 16:23:07   ,34.80050063   ,32.17011184   ,36.0   ,Chenriko,c8:be:19:13:21:d6,3,-92,lazare2.4,a4:2b:8c:99:02:05,1,-91,TopAudio,e4:f4:c6:4d:c7:5c,6,-88,Bezeq Free NA1F34,72:2b:8c:99:02:06,1,-88
2017-10-27 16:23:14   ,34.80047126   ,32.17004098   ,37.0   ,Sofia2.4,c4:12:f5:84:32:e0,11,-86
2017-10-27 16:23:15   ,34.80046055   ,32.17000942   ,37.0   ,Rosaness,84:18:3a:1c:c9:a8,1,-87,NIPPON_3575,08:97:58:32:d1:b8,5,-86,TP-LINK_MENASHE,14:cc:20:93:1f:50,11,-84
2017-10-27 16:23:21   ,34.80033535   ,32.16960237   ,34.0   ,HOTBOX2,7c:b7:33:2c:b9:21,11,-92,TREEHOUSE,c4:12:f5:7f:5a:15,6,-89
2017-10-27 16:23:22   ,34.80030965   ,32.16951178   ,34.0   ,Lazar,54:e6:fc:ff:72:1f,6,-90,null,d8:38:fc:66:ec:1c,44,-89,null,ec:8c:a2:61:25:c8,6,-88,DanAccadia,d8:38:fc:26:ec:1c,44,-88,DanAccadia,ec:8c:a2:21:25:c8,6,-88,HOTBOX-62D0,54:64:d9:66:27:79,1,-87,IIT,ec:8c:a2:a1:25:c8,6,-87,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,6,-86,Chana,10:be:f5:3d:80:3a,9,-85,Benhamou,c4:12:f5:f5:45:f6,3,-83
2017-10-27 16:23:24   ,34.80027077   ,32.16932069   ,32.0   ,Yafit-10bb,a0:ab:1b:62:4d:d0,8,-94,Gold,a0:4f:d4:44:36:71,1,-85
2017-10-27 16:23:26   ,34.80023969   ,32.16913284   ,31.0   ,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,1,-83
2017-10-27 16:23:27   ,34.8002272   ,32.1690384   ,31.0   ,Bezeq Free NA1F34,72:2b:8c:99:02:06,1,-92,TopAudio,e4:f4:c6:4d:c7:5c,6,-88,Sofia2.4,c4:12:f5:84:32:e0,11,-86
2017-10-27 16:23:28   ,34.80021782   ,32.16894933   ,31.0   ,Video Connection,6c:b0:ce:e8:2a:b0,1,-85
2017-10-27 16:23:34   ,34.80017541   ,32.16859061   ,28.0   ,DanAccadia,d8:38:fc:26:fb:d8,9,-91,DanAccadia,d8:38:fc:26:d2:68,10,-89,null,0c:f4:d5:5b:d3:88,3,-88,DanAccadia,0c:f4:d5:1b:0b:18,4,-86,DanAccadia,d8:38:fc:26:dc:38,4,-85,DanAccadia,d8:38:fc:26:dd:d8,8,-85,DanAccadia,0c:f4:d5:1b:38:e8,9,-84,PELEG,14:d6:4d:f4:42:d7,6,-84,DanAccadia,0c:f4:d5:1b:08:58,12,-83,SavantS,e4:f4:c6:d8:e8:60,6,-70
2017-10-27 16:23:35   ,34.80016831   ,32.16853096   ,27.0   ,Partner,42501_13111_8652801,0,-113
2017-10-27 16:23:36   ,34.800158   ,32.16846865   ,28.0   ,Lazar,54:e6:fc:ff:72:1f,6,-90,null,d8:38:fc:66:ec:1c,44,-89,null,ec:8c:a2:61:25:c8,6,-88,DanAccadia,d8:38:fc:26:ec:1c,44,-88,DanAccadia,ec:8c:a2:21:25:c8,6,-88,IIT,ec:8c:a2:a1:25:c8,6,-87,Chana,10:be:f5:3d:80:3a,9,-86,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,6,-86,Benhamou,c4:12:f5:f5:45:f6,3,-84,HOTBOX-62D0,54:64:d9:66:27:79,1,-84
2017-10-27 16:23:37   ,34.80014633   ,32.1684013   ,27.0   ,Ellman-2.4Ghz,04:a1:51:c4:27:6e,6,-92,DanAccadia,0c:f4:d5:1b:d3:88,3,-91,null,0c:f4:d5:5b:e1:48,13,-86,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-86,Marine-Heights,d4:68:4d:39:3f:88,11,-85,DanAccadia,d8:38:fc:26:ff:28,11,-83,DanAccadia,d8:38:fc:26:02:98,6,-80,island-3927A0,d4:68:4d:79:27:a3,9,-78,BezeqFree,14:af:db:30:c9:d2,2,-75,Chen,14:ae:db:30:c9:d2,2,-75
2017-10-27 16:23:39   ,34.80013238   ,32.16827167   ,26.0   ,Yafit-10bb,a0:ab:1b:62:4d:d0,8,-94,Gold,a0:4f:d4:44:36:71,1,-85
2017-10-27 16:23:42   ,34.80021113   ,32.16810453   ,26.0   ,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,1,-83
2017-10-27 16:23:44   ,34.8003488   ,32.16806437   ,26.0   ,Partner,42501_13111_496643,0,-113,Rozalin.co.il,08:5b:0e:8e:06:9f,36,-90,DanAccadia,d8:38:fc:26:e0:b8,13,-88,DanAccadia,0c:f4:d5:1b:49:38,7,-84,DanAccadia,d8:38:fc:26:fd:18,4,-83,BezeqNGN_98087,4c:60:de:42:20:28,11,-83,DanAccadia,0c:f4:d5:1b:09:98,13,-82,Rozalin.co.il,08:5b:0e:8e:06:97,1,-81,TNCAPE5A34D,9c:97:26:8a:43:e1,1,-81,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-80
2017-10-27 16:23:51   ,34.80111408   ,32.16797688   ,27.0   ,Serge_5,c4:a8:1d:12:62:56,48,-89,HOTBOX-62B8,c0:ac:54:f7:34:80,11,-89,sesadido,10:be:f5:37:f7:6e,3,-86,LEE2,00:b0:c6:57:6a:99,36,-85,DianneC,bc:f6:85:0b:6c:bf,6,-85,David,3c:1e:04:04:fd:58,7,-85,LEE2,00:b0:c6:57:6a:91,2,-85,DIRECT-B0-HP DeskJet 4670 series,3c:52:82:b0:20:b1,11,-84,Dror,7c:03:4c:ba:a6:1c,11,-84,stefan,e0:ce:c3:8c:2b:5a,6,-83
2017-10-27 16:23:54   ,34.80141799   ,32.16794625   ,28.0   ,Partner,42501_13111_496643,0,-113,Rozalin.co.il,08:5b:0e:8e:06:9f,36,-90,DanAccadia,d8:38:fc:26:e0:b8,13,-88,Archie,d8:fb:5e:17:ed:a5,1,-86,Bezeq-n_DA8C,a0:21:b7:79:da:8c,11,-85,Benhamou,c4:12:f5:f5:45:f6,3,-84,DanAccadia,0c:f4:d5:1b:49:38,7,-84,PELEG,14:d6:4d:f4:42:d7,6,-83,DanAccadia,d8:38:fc:26:dc:38,4,-83,DanAccadia,d8:38:fc:26:fd:18,4,-83
2017-10-27 16:24:02   ,34.80221896   ,32.16785479   ,33.0   ,sesadido,10:be:f5:37:f7:6e,3,-90,Serge_5,c4:a8:1d:12:62:56,48,-89,HOTBOX-62B8,c0:ac:54:f7:34:80,11,-89,David,3c:1e:04:04:fd:58,7,-85,DIRECT-B0-HP DeskJet 4670 series,3c:52:82:b0:20:b1,11,-84,stefan,e0:ce:c3:8c:2b:5a,6,-83,TP-LINK_C22F8C,f8:1a:67:c2:2f:8c,9,-83,Shohat01,7c:b7:33:ea:b3:b4,2,-83,HOTBOX-1,c0:ac:54:f7:13:e3,6,-82,HOTBOX-4ACF,d8:fb:5e:18:4a:d5,11,-82
2017-10-27 16:24:04   ,34.8024285   ,32.16783277   ,34.0   ,Partner,42501_13111_496643,0,-113,HOTFiber-0869,f8:ab:05:47:be:01,6,-94,Rozalin.co.il,08:5b:0e:8e:06:9f,36,-90,BezeqFree,6a:12:f5:84:50:41,8,-89,vue sur mer_2.4,a4:2b:8c:98:db:d2,1,-89,opus7,c4:12:f5:84:50:40,8,-89,DanAccadia,d8:38:fc:26:e0:b8,13,-88,Ste_2.4GHz,20:0c:c8:10:0c:23,9,-87,Tache,14:cc:20:b3:99:94,6,-87,Yoels,00:8c:54:8b:ec:e1,6,-87
2017-10-27 16:24:07   ,34.80267393   ,32.16780051   ,35.0   ,Student,46:d9:e7:fe:83:ad,1,-91,HOTFiber-C09E,b0:b2:8f:12:a6:86,1,-91,Student,46:d9:e7:04:ff:2f,1,-89,hagit_2.4,6c:b0:ce:33:a4:d5,1,-74,Bezeq Free,5a:b0:ce:33:a4:d6,1,-71
2017-10-27 16:24:14   ,34.80285201   ,32.16778501   ,36.0   ,gella555,00:22:b0:75:7d:eb,6,-93,Roikhel,9c:d6:43:23:99:91,6,-89
2017-10-27 16:24:25   ,34.80284709   ,32.16778529   ,37.0   ,099556880,10:0d:7f:99:bd:b2,11,-92,anna2.4,a0:ab:1b:62:76:ac,2,-91
2017-10-27 16:24:37   ,34.80284851   ,32.16778513   ,36.0   ,Yafim,14:ae:db:32:13:d2,5,-89
2017-10-27 16:24:39   ,34.8027710954512   ,32.16777936548807   ,43.800925838180895   ,Yoels,00:8c:54:8b:ec:e1,6,-97,feelhome,c0:ac:54:f7:3f:be,1,-96,TP-LINK_5GHz_BLITZISR,ec:08:6b:a0:d5:97,40,-95,BezeqFree,6a:12:f5:84:50:41,8,-95,Chen,14:ae:db:30:c9:d2,2,-94,DanAccadia,d8:38:fc:25:9d:28,4,-94,dserota,00:1b:9e:7a:43:13,6,-94,null,d8:38:fc:67:19:f8,7,-93,PELEG,14:d6:4d:f4:42:d7,6,-93,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,6,-93
2017-10-27 16:24:49   ,34.80294343   ,32.16777303   ,36.0   ,opus7_5,c4:12:f5:84:50:3f,48,-88,klara-012,c4:12:f5:fd:d1:94,2,-85,BezeqFree,6a:12:f5:84:50:41,8,-84
2017-10-27 16:24:52   ,34.80309845   ,32.16775583   ,37.0   ,wingate,70:3a:cb:5f:4f:25,6,-83
2017-10-27 16:24:53   ,34.80311068748561   ,32.167748736875794   ,45.76948134597095   ,SHURSH,00:22:3f:80:0d:4e,9,-93,Roikhel,9c:d6:43:23:99:91,6,-89,anna2.4,a0:ab:1b:62:76:ac,2,-89,wingate,70:3a:cb:5f:4f:25,6,-89,opus7,c4:12:f5:84:50:40,8,-88,BezeqFree,6a:12:f5:84:50:41,8,-87,HOTBOX-3A94,c0:ac:54:f8:0c:1f,11,-85,klara-012,c4:12:f5:fd:d1:94,2,-83
2017-10-27 16:25:00   ,34.80341606   ,32.16804761   ,35.0   ,Partner,42501_13111_496641,0,-113,tania_2.4,70:62:b8:31:1d:80,11,-92,HOTBOX,7c:03:4c:fe:ba:1b,1,-87,anna2.4,a0:ab:1b:62:76:ac,2,-86,opus7,c4:12:f5:84:50:40,8,-81
2017-10-27 16:25:01   ,34.8034694   ,32.168087   ,35.0   ,elneuron,e8:fc:af:92:b9:87,1,-88
2017-10-27 16:25:04   ,34.8037292   ,32.16811782   ,36.0   ,hagit_2.4,6c:b0:ce:33:a4:d5,1,-83,Bezeq Free,5a:b0:ce:33:a4:d6,1,-82
